pair;A;B;ms;gar;interval;parson;shapeh;shapetime
6139;DEUT4455.JSON;DEUT4494.JSON;0,4159951274;0,0092807425;0,2931034483;0,3965517241;-0,05298655;-0,24074074
6140;DEUT4455.JSON;DEUT4495.JSON;0,4372657421;0,0118764846;0,3;0,55;0,0322903;-0,00494954
6141;DEUT4455.JSON;DEUT4496.JSON;0,4229603948;0,0092378753;0,2142857143;0,375;-0,03571429;-0,14814815
6142;DEUT4455.JSON;DEUT4497.JSON;0,3173725637;0,0026595745;0,2631578947;0,5789473684;-0,05298655;-0,14814815
6143;DEUT4455.JSON;DEUT4498.JSON;0,4256934033;0,0133928571;0,2413793103;0,3965517241;-0,05298655;-0,24074074
6144;DEUT4455.JSON;DEUT4499.JSON;0,3165917041;0;0,3055555556;0,5555555556;-0,05298655;-0,14751358
6145;DEUT4455.JSON;DEUT4500.JSON;0,3087831084;2,22044604925031E-16;0,2682926829;0,512195122;-0,03571429;-0,14814815
6146;DEUT4455.JSON;DEUT4501.JSON;0,2574962519;0,0102564103;0,3137254902;0,4509803922;-0,05298655;-0,05059353
6147;DEUT4455.JSON;DEUT4502.JSON;0,6685823755;0;0,2432432432;0,3783783784;-0,05298655;-0,05059353
6148;DEUT4455.JSON;DEUT4503.JSON;0,3275237381;0,0733695652;0,3;0,5;-0,06743742;-0,06504883
6149;DEUT4456.JSON;DEUT4398.JSON;0,1922605364;0,1066666667;0,2941176471;0,4117647059;0,0151699;-0,0696437
6150;DEUT4456.JSON;DEUT4399.JSON;0,2809506705;0,0765306122;0,3076923077;0,4153846154;-0,00274208;-0,08333333
6151;DEUT4456.JSON;DEUT4400.JSON;0,1776477833;0,1160714286;0,1958762887;0,2783505155;-0,00274208;0,04553077
6152;DEUT4456.JSON;DEUT4401.JSON;0,4182231801;0,024;0,3448275862;0,5172413793;-0,02173913;-0,04467576
6153;DEUT4456.JSON;DEUT4402.JSON;0,3890630442;0;0,2542372881;0,4576271186;-0,05494901;-0,12556091
6154;DEUT4456.JSON;DEUT4403.JSON;0,4556393678;0;0,275862069;0,6206896552;-0,06181764;-0,15942029
6155;DEUT4456.JSON;DEUT4404.JSON;0,3697916667;0,0211267606;0,3793103448;0,4827586207;-0,02;-0,09837312
6156;DEUT4456.JSON;DEUT4405.JSON;0,5499680715;1,11022302462516E-16;0,3666666667;0,5666666667;-0,01851852;-0,02293136
6157;DEUT4456.JSON;DEUT4406.JSON;0,2152214334;0,1086956522;0,3684210526;0,5;-0,01851852;-0,1025641
6158;DEUT4456.JSON;DEUT4407.JSON;0,1676661669;0,125;0,2527472527;0,3186813187;-0,05232066;0,41427135
6159;DEUT4456.JSON;DEUT4408.JSON;0,2062579821;0,0486111111;0,2586206897;0,3965517241;-0,01851852;-0,05276542
6160;DEUT4456.JSON;DEUT4409.JSON;0,0998279643;0,0032626427;0,28125;0,40625;0,0151699;0,29307436
6161;DEUT4456.JSON;DEUT4410.JSON;0,1963475499;0,0888157895;0,2678571429;0,375;-0,0722039;-0,06160335
6162;DEUT4456.JSON;DEUT4411.JSON;0,5170019157;0,0090909091;0,1724137931;0,5172413793;-0,04545455;0,12673726
6163;DEUT4456.JSON;DEUT4412.JSON;0,3865740741;0,0067567568;0,2708333333;0,5;-0,01851852;-0,08833316
6164;DEUT4456.JSON;DEUT4413.JSON;0,3865740741;0,0486111111;0,3220338983;0,4237288136;-0,03703704;-0,15444457
6165;DEUT4456.JSON;DEUT4414.JSON;0,2331417625;0,0625;0,2833333333;0,45;0,07011891;0,12398194
6166;DEUT4456.JSON;DEUT4415.JSON;0,3070222701;0;0,3720930233;0,5348837209;-0,01851852;-0,05715705
6167;DEUT4456.JSON;DEUT4416.JSON;0,2936721743;0,046875;0,2753623188;0,4202898551;-0,01851852;0,94116035
6168;DEUT4456.JSON;DEUT4417.JSON;0,0543270032;0,0099277978;0,1893939394;0,2196969697;-0,00274208;0,66881086
6169;DEUT4456.JSON;DEUT4418.JSON;0,2277830992;0,0042553191;0,2954545455;0,5;-0,05494901;-0,23717949
6170;DEUT4456.JSON;DEUT4419.JSON;0,3362428161;0,06875;0,3174603175;0,4285714286;0,07011891;0,15554122
6171;DEUT4456.JSON;DEUT4420.JSON;0,3362428161;0,06875;0,3125;0,421875;0,07011891;0,15554122
6172;DEUT4456.JSON;DEUT4421.JSON;0,3888739224;0;0,3103448276;0,5517241379;-0,04347826;0,20833968
6173;DEUT4456.JSON;DEUT4422.JSON;0,2906788793;0,0153846154;0,275;0,425;-0,03703704;0,06877119
6174;DEUT4456.JSON;DEUT4423.JSON;0,1406034483;0,0162037037;0,2619047619;0,3452380952;-0,0340675;0,29067924
6175;DEUT4456.JSON;DEUT4424.JSON;0,5510057471;0,0128205128;0,4482758621;0,6206896552;0,0823135;0,60471515
6176;DEUT4456.JSON;DEUT4425.JSON;0,3888739224;0,0072463768;0,3404255319;0,5106382979;-0,00274208;-0,04487179
6177;DEUT4456.JSON;DEUT4426.JSON;0,4700841544;0;0,3333333333;0,4791666667;-0,01851852;-0,08333333
6178;DEUT4456.JSON;DEUT4427.JSON;0,3444683908;0,018018018;0,3108108108;0,3648648649;-0,03390323;0,20074575
6179;DEUT4456.JSON;DEUT4428.JSON;0,4840756705;0,0086956522;0,475;0,6;-0,03703704;0,52042505
6180;DEUT4456.JSON;DEUT4429.JSON;0,3501588022;0,0448717949;0,275862069;0,5517241379;-0,01923077;0,06522522
6181;DEUT4456.JSON;DEUT4430.JSON;0,3894576149;0;0,275862069;0,5517241379;-0,01923077;-0,06135797
6182;DEUT4456.JSON;DEUT4431.JSON;0,3646232439;0,0058479532;0,4375;0,59375;0,03330932;0,42989181
6183;DEUT4456.JSON;DEUT4432.JSON;0,4292834052;0,015503876;0,2666666667;0,4666666667;-0,05494901;0,07891586
6184;DEUT4456.JSON;DEUT4433.JSON;0,3935983397;0;0,2068965517;0,3965517241;-0,01851852;-0,08748951
6185;DEUT4456.JSON;DEUT4434.JSON;0,2092512771;0,1076388889;0,2441860465;0,3372093023;-0,03703704;-0,16123434
6186;DEUT4456.JSON;DEUT4435.JSON;0,276460728;0,0173611111;0,2615384615;0,4307692308;-0,01851852;-0,07733298
6187;DEUT4456.JSON;DEUT4436.JSON;0,4079561782;0,0229007634;0,2727272727;0,4848484848;-0,05494901;-0,04344729
6188;DEUT4456.JSON;DEUT4437.JSON;0,3866289511;0;0,3333333333;0,5;0,0151699;0,88335733
6189;DEUT4456.JSON;DEUT4438.JSON;0,1323573127;0,0363247863;0,3461538462;0,5;0,07011891;0,23531034
6190;DEUT4456.JSON;DEUT4439.JSON;0,0697110171;0,0281030445;0,2976190476;0,3452380952;-0,01851852;0,04713434
6191;DEUT4456.JSON;DEUT4440.JSON;0,2214696223;0,0354330709;0,298245614;0,4385964912;-0,00274208;-0,05584645
6192;DEUT4456.JSON;DEUT4441.JSON;0,4281609195;0;0,375;0,55;-0,00350658;0,47393522
6193;DEUT4456.JSON;DEUT4442.JSON;0,4399425287;0,0158730159;0,2653061224;0,3673469388;-0,03390323;-0,07481501
6194;DEUT4456.JSON;DEUT4443.JSON;0,4399425287;0;0,3191489362;0,4042553191;-0,03703704;-0,00641876
6195;DEUT4456.JSON;DEUT4444.JSON;0,1546934866;0,0180412371;0,3076923077;0,3717948718;0,05387493;0,20037592
6196;DEUT4456.JSON;DEUT4445.JSON;0,3368654215;0,0084745763;0,25;0,3552631579;-0,00274208;-0,0087864
6197;DEUT4456.JSON;DEUT4446.JSON;0,4247934626;1,11022302462516E-16;0,2857142857;0,5;-0,01851852;-0,08974359
6198;DEUT4456.JSON;DEUT4447.JSON;0,228672773;0,1328125;0,3225806452;0,4193548387;0,03879348;0,12952308
6199;DEUT4456.JSON;DEUT4448.JSON;0,1919181034;0,11875;0,2840909091;0,3295454545;0,07512921;0,12448482
6200;DEUT4456.JSON;DEUT4449.JSON;0,1554418103;0,09375;0,2083333333;0,2416666667;0,07011891;0,2480699
6201;DEUT4456.JSON;DEUT4450.JSON;0,1606800766;0,125;0,1909090909;0,2636363636;0,07011891;0,26544938
6202;DEUT4456.JSON;DEUT4451.JSON;0,3093869732;0,0833333333;0,3255813953;0,4651162791;-0,0722039;-0,08333333
6203;DEUT4456.JSON;DEUT4452.JSON;0,469348659;0,007751938;0,3846153846;0,5384615385;-0,00274208;-0,03846154
6204;DEUT4456.JSON;DEUT4453.JSON;0,5757902299;0,012195122;0,3793103448;0,5172413793;-0,05494901;0,35315673
6205;DEUT4456.JSON;DEUT4454.JSON;0,5614224138;0,0105263158;0,3548387097;0,5161290323;0,03330932;0,15562248
6206;DEUT4456.JSON;DEUT4455.JSON;0,1551724138;0,0161290323;0,4;0,6;0,14250603;0,25556084
6207;DEUT4456.JSON;DEUT4456.JSON;1;1;1;1;0,96848503;6,5514
6208;DEUT4456.JSON;DEUT4457.JSON;0,1591834291;0,1067708333;0,247311828;0,2903225806;-0,05494901;-0,09152724
6209;DEUT4456.JSON;DEUT4458.JSON;0,3011554119;0,0885416667;0,2686567164;0,3582089552;-0,05494901;0,13175803
6210;DEUT4456.JSON;DEUT4459.JSON;0,1273467433;0,0289256198;0,2533333333;0,36;-0,05494901;-0,04844282
6211;DEUT4456.JSON;DEUT4460.JSON;0,2082535121;0,0902777778;0,25;0,3295454545;-0,01851852;-0,1025641
6212;DEUT4456.JSON;DEUT4461.JSON;0,1520977011;0,09;0,1538461538;0,1715976331;-0,01851852;-0,1025641
6213;DEUT4456.JSON;DEUT4462.JSON;0,3063936782;0,1822916667;0,2678571429;0,4285714286;-0,05494901;-0,11701892
6214;DEUT4456.JSON;DEUT4463.JSON;0,4276819923;0,010989011;0,358490566;0,4528301887;-0,00037909;0,50461282
6215;DEUT4456.JSON;DEUT4464.JSON;0,4124461207;0,0076923077;0,1714285714;0,3428571429;-0,03703704;0,02761795
6216;DEUT4456.JSON;DEUT4465.JSON;0,3588305054;0;0,2682926829;0,3536585366;0,10617031;0,97172291
6217;DEUT4456.JSON;DEUT4466.JSON;0,0553900439;0,0045126354;0,24;0,29;-0,0722039;-0,02018001
6218;DEUT4456.JSON;DEUT4467.JSON;0,3048970307;0,0052083333;0,3666666667;0,4333333333;-0,00020218;-0,1108214
6219;DEUT4456.JSON;DEUT4468.JSON;0,4055039788;0,0083333333;0,1914893617;0,4468085106;-0,05494901;0,12908322
6220;DEUT4456.JSON;DEUT4469.JSON;0,3946892295;0;0,3043478261;0,3913043478;-0,01851852;-0,10494025
6221;DEUT4456.JSON;DEUT4470.JSON;0,278825431;0;0,2830188679;0,4150943396;0,03643049;-0,01374404
6222;DEUT4456.JSON;DEUT4471.JSON;0,2361350575;0,0833333333;0,2444444444;0,3222222222;-0,01851852;-0,08974359
6223;DEUT4456.JSON;DEUT4472.JSON;0,4540948276;0;0,3076923077;0,5128205128;0,0151699;-0,06230992
6224;DEUT4456.JSON;DEUT4473.JSON;0,2861889368;0,046875;0,34;0,48;-0,01851852;-0,05128205
6225;DEUT4456.JSON;DEUT4474.JSON;0,3330596606;0,010989011;0,375;0,4375;-0,03703704;-0,09343768
6226;DEUT4456.JSON;DEUT4475.JSON;0,1137751437;0,0639534884;0,2173913043;0,3152173913;0,07011891;0,1539124
6227;DEUT4456.JSON;DEUT4476.JSON;0,3209770115;0,0054945055;0,3913043478;0,4782608696;-0,00037909;0,8454028
6228;DEUT4456.JSON;DEUT4477.JSON;0,2906788793;0,0208333333;0,4042553191;0,5531914894;-0,01851852;-0,03714359
6229;DEUT4456.JSON;DEUT4478.JSON;0,4823994253;0;0,3235294118;0,5588235294;-0,01851852;-0,1474359
6230;DEUT4456.JSON;DEUT4479.JSON;0,2499042146;0,1041666667;0,2019230769;0,2692307692;-0,01851852;-0,02823411
6231;DEUT4456.JSON;DEUT4480.JSON;0,0516270581;0,0302521008;0,2142857143;0,2959183673;-0,01851852;-0,02967993
6232;DEUT4456.JSON;DEUT4481.JSON;0,2421216475;0,1180555556;0,1592920354;0,2389380531;-0,00274208;-0,06410256
6233;DEUT4456.JSON;DEUT4482.JSON;0,4327586207;0,0081967213;0,3409090909;0,5454545455;-0,01851852;0,09902215
6234;DEUT4456.JSON;DEUT4483.JSON;0,1026301086;0,0586206897;0,3108108108;0,3918918919;-0,00274208;0,09037192
6235;DEUT4456.JSON;DEUT4484.JSON;0,059245472;0,0358490566;0,2178217822;0,2772277228;-0,03933053;0,61331473
6236;DEUT4456.JSON;DEUT4485.JSON;0,378591954;0,0486111111;0,3846153846;0,5641025641;0,03879348;-0,0314856
6237;DEUT4456.JSON;DEUT4486.JSON;0,451046798;0,0357142857;0,2307692308;0,4615384615;-0,07179954;0,07383511
6238;DEUT4456.JSON;DEUT4487.JSON;0,436018319;0,109375;0,3243243243;0,4864864865;-0,05494901;-0,25
6239;DEUT4456.JSON;DEUT4488.JSON;0,3004070881;0,0989583333;0,275862069;0,3793103448;-0,05494901;-0,25
6240;DEUT4456.JSON;DEUT4489.JSON;0,4607130029;0,2421875;0,2702702703;0,3783783784;-0,07179954;0,09237949
6241;DEUT4456.JSON;DEUT4490.JSON;0,3019037356;0,1510416667;0,2407407407;0,3518518519;-0,03703704;-0,15384615
6242;DEUT4456.JSON;DEUT4491.JSON;0,423670977;0,0546875;0,2702702703;0,4864864865;-0,01851852;-0,09072084
6243;DEUT4456.JSON;DEUT4492.JSON;0,2981621169;0,1510416667;0,2931034483;0,3620689655;-0,03703704;-0,15384615
6244;DEUT4456.JSON;DEUT4493.JSON;0,3019037356;0,15625;0,2037037037;0,3333333333;-0,05494901;-0,25
6245;DEUT4456.JSON;DEUT4494.JSON;0,2981621169;0,03125;0,275862069;0,3965517241;-0,05494901;-0,25
6246;DEUT4456.JSON;DEUT4495.JSON;0,3154715256;0,0333333333;0,275;0,475;0,03348623;0,31686834
6247;DEUT4456.JSON;DEUT4496.JSON;0,2981621169;0,0989583333;0,2678571429;0,3392857143;-0,03703704;-0,15293811
6248;DEUT4456.JSON;DEUT4497.JSON;0,4337733477;0,046875;0,2894736842;0,4736842105;-0,05494901;-0,0499641
6249;DEUT4456.JSON;DEUT4498.JSON;0,2929238506;0,078125;0,2413793103;0,3620689655;-0,05494901;-0,25
6250;DEUT4456.JSON;DEUT4499.JSON;0,4326508621;0,1153846154;0,3055555556;0,4722222222;-0,05494901;-0,25
6251;DEUT4456.JSON;DEUT4500.JSON;0,4382632902;0,1328125;0,2682926829;0,4634146341;-0,03703704;-0,15384615
6252;DEUT4456.JSON;DEUT4501.JSON;0,476498358;0;0,3137254902;0,4509803922;-0,05494901;0,46577752
6253;DEUT4456.JSON;DEUT4502.JSON;0,1539451628;0,0307692308;0,2972972973;0,3783783784;-0,05494901;0,06143798
6254;DEUT4456.JSON;DEUT4503.JSON;0,3843839799;0,03125;0,3448275862;0,4482758621;-0,06743742;0,0545134
6255;DEUT4457.JSON;DEUT4398.JSON;0,652972342;0,0338541667;0,3333333333;0,5268817204;-0,023604;-0,04586437
6256;DEUT4457.JSON;DEUT4399.JSON;0,4431273946;0,0104166667;0,2580645161;0,5806451613;0,00754388;-0,04923788
6257;DEUT4457.JSON;DEUT4400.JSON;0,6342492816;0;0,2268041237;0,5463917526;0,00540077;0,0075415
6258;DEUT4457.JSON;DEUT4401.JSON;0,2387751437;0,1269430052;0,2258064516;0,2688172043;-0,04347826;-0,14335304
6259;DEUT4457.JSON;DEUT4402.JSON;0,3265385536;0,1171875;0,3010752688;0,5376344086;-0,00877193;-0,04608054
6260;DEUT4457.JSON;DEUT4403.JSON;0,2312919061;0,0182291667;0,2043010753;0,2795698925;-0,00025589;0,03125239
6261;DEUT4457.JSON;DEUT4404.JSON;0,3086386494;0,0833333333;0,2258064516;0,2795698925;-0,05990447;-0,13696174
6262;DEUT4457.JSON;DEUT4405.JSON;0,1800167625;0,1354166667;0,2580645161;0,311827957;-0,05348613;-0,17479316
6263;DEUT4457.JSON;DEUT4406.JSON;0,5274784483;0,0049751244;0,3010752688;0,3870967742;-0,02777778;-0,1015071
6264;DEUT4457.JSON;DEUT4407.JSON;0,6987697557;0;0,1935483871;0,5698924731;-0,00568182;-0,00355113
6265;DEUT4457.JSON;DEUT4408.JSON;0,6225005987;0,078125;0,2043010753;0,5053763441;-0,02637752;-0,04105423
6266;DEUT4457.JSON;DEUT4409.JSON;0,5611577435;0;0,3440860215;0,5161290323;-0,00725284;-0,01854693
6267;DEUT4457.JSON;DEUT4410.JSON;0,6578963123;0,0390625;0,2795698925;0,5053763441;-0,01960784;-0,04975538
6268;DEUT4457.JSON;DEUT4411.JSON;0,2432650862;0,1822916667;0,1182795699;0,2580645161;-0,04545455;-0,11740864
6269;DEUT4457.JSON;DEUT4412.JSON;0,3398287835;0,0833333333;0,2258064516;0,4623655914;-0,03255678;-0,0721072
6270;DEUT4457.JSON;DEUT4413.JSON;0,3368354885;0,0442708333;0,2903225806;0,5268817204;-0,01754386;-0,08210043
6271;DEUT4457.JSON;DEUT4414.JSON;0,5651340996;0,1848958333;0,3440860215;0,4946236559;-0,02417381;-0,04212385
6272;DEUT4457.JSON;DEUT4415.JSON;0,1412835249;0,015625;0,2903225806;0,4193548387;0,02401162;0,05160581
6273;DEUT4457.JSON;DEUT4416.JSON;0,4472431753;0,0651041667;0,376344086;0,5161290323;-0,01492537;-0,0261537
6274;DEUT4457.JSON;DEUT4417.JSON;0,3267428786;0,0057613169;0,3939393939;0,5606060606;-0,00549451;-0,01910461
6275;DEUT4457.JSON;DEUT4418.JSON;0,5052532328;0;0,3010752688;0,4193548387;-0,01190476;-0,15382081
6276;DEUT4457.JSON;DEUT4419.JSON;0,3803729646;0,0963541667;0,3225806452;0,5483870968;-0,02432169;-0,04254581
6277;DEUT4457.JSON;DEUT4420.JSON;0,378876317;0,0807291667;0,3333333333;0,5376344086;-0,02392941;-0,04184834
6278;DEUT4457.JSON;DEUT4421.JSON;0,316121887;0,1119791667;0,1935483871;0,2688172043;-0,04347826;-0,09786572
6279;DEUT4457.JSON;DEUT4422.JSON;0,4528556034;0,09375;0,311827957;0,4086021505;-0,02857143;-0,06856239
6280;DEUT4457.JSON;DEUT4423.JSON;0,7197413793;0;0,3548387097;0,5161290323;-0,00609756;-0,0190558
6281;DEUT4457.JSON;DEUT4424.JSON;0,1644216954;0,1223958333;0,2258064516;0,2688172043;-0,06450536;-0,10816856
6282;DEUT4457.JSON;DEUT4425.JSON;0,322108477;0,1380208333;0,3010752688;0,4301075269;-0,01111111;-0,04665338
6283;DEUT4457.JSON;DEUT4426.JSON;0,2752035441;0,1614583333;0,311827957;0,4301075269;-0,03166303;-0,06783886
6284;DEUT4457.JSON;DEUT4427.JSON;0,2111021312;0,0182291667;0,311827957;0,5161290323;-0,00694444;-0,01751595
6285;DEUT4457.JSON;DEUT4428.JSON;0,2245569923;0,0677083333;0,3010752688;0,3978494624;-0,02631579;-0,04960566
6286;DEUT4457.JSON;DEUT4429.JSON;0,3569204981;0,09375;0,2150537634;0,3010752688;-0,05760045;-0,11919097
6287;DEUT4457.JSON;DEUT4430.JSON;0,1145234674;0,03125;0,2150537634;0,3010752688;-0,05760045;-0,11127432
6288;DEUT4457.JSON;DEUT4431.JSON;0,3480603448;0,1640625;0,2903225806;0,3333333333;-0,01666667;-0,07078443
6289;DEUT4457.JSON;DEUT4432.JSON;0,3198635057;0,1822916667;0,247311828;0,3225806452;-0,01785714;-0,08291487
6290;DEUT4457.JSON;DEUT4433.JSON;0,1657986111;0,0026041667;0,3333333333;0,5161290323;-0,02995223;-0,06450631
6291;DEUT4457.JSON;DEUT4434.JSON;0,6019516284;0,0338541667;0,2688172043;0,5376344086;-0,01190476;-0,04739886
6292;DEUT4457.JSON;DEUT4435.JSON;0,454352251;0,0685763889;0,3010752688;0,4946236559;-0,02377161;-0,0467216
6293;DEUT4457.JSON;DEUT4436.JSON;0,3041487069;0,0807291667;0,2258064516;0,3440860215;-0,01612903;-0,06719038
6294;DEUT4457.JSON;DEUT4437.JSON;0,2981621169;0,0416666667;0,3333333333;0,4623655914;-0,02928466;-0,05369293
6295;DEUT4457.JSON;DEUT4438.JSON;0,6604736425;0,0105078809;0,3870967742;0,4731182796;-0,02967247;-0,04900121
6296;DEUT4457.JSON;DEUT4439.JSON;0,3948845153;0,0129310345;0,3225806452;0,5376344086;-0,01219512;-0,04014284
6297;DEUT4457.JSON;DEUT4440.JSON;0,5631136255;0,2109375;0,3010752688;0,4516129032;-0,00909091;-0,03494813
6298;DEUT4457.JSON;DEUT4441.JSON;0,30676784;0,046875;0,2903225806;0,3978494624;-0,03941084;-0,06674095
6299;DEUT4457.JSON;DEUT4442.JSON;0,2907986111;0,0651041667;0,2795698925;0,4623655914;-0,01111111;-0,02077827
6300;DEUT4457.JSON;DEUT4443.JSON;0,2878053161;0,0416666667;0,311827957;0,4731182796;-0,02222222;-0,05038104
6301;DEUT4457.JSON;DEUT4444.JSON;0,655052682;0;0,2688172043;0,5483870968;-0,01952136;-0,02756362
6302;DEUT4457.JSON;DEUT4445.JSON;0,2241828305;0,03125;0,3548387097;0,5591397849;-0,00724638;-0,02528552
6303;DEUT4457.JSON;DEUT4446.JSON;0,3060195163;0,0364583333;0,2688172043;0,4193548387;-0,03744029;-0,08254911
6304;DEUT4457.JSON;DEUT4447.JSON;0,5884668343;0,0520833333;0,3333333333;0,5376344086;-0,02697497;-0,0382828
6305;DEUT4457.JSON;DEUT4448.JSON;0,6392929837;0,0050251256;0,2258064516;0,5376344086;-0,01725143;0,02983722
6306;DEUT4457.JSON;DEUT4449.JSON;0,66796875;0,0338541667;0,3166666667;0,5083333333;-0,01630355;-0,02278133
6307;DEUT4457.JSON;DEUT4450.JSON;0,6965996169;0,0072463768;0,3090909091;0,6;-0,01630355;0,01548067
6308;DEUT4457.JSON;DEUT4451.JSON;0,4502364703;0,1015625;0,2580645161;0,4516129032;-0,02439024;-0,07631871
6309;DEUT4457.JSON;DEUT4452.JSON;0,2305435824;0,1197916667;0,2365591398;0,3870967742;-0,01351351;-0,05239116
6310;DEUT4457.JSON;DEUT4453.JSON;0,2015984195;0,1223958333;0,2043010753;0,3010752688;-0,01851852;-0,05831151
6311;DEUT4457.JSON;DEUT4454.JSON;0,203095067;0,1510416667;0,2795698925;0,311827957;-0,01724138;-0,05526659
6312;DEUT4457.JSON;DEUT4455.JSON;0,5699233716;0,0111317254;0,2258064516;0,311827957;-0,05298655;-0,09438273
6313;DEUT4457.JSON;DEUT4456.JSON;0,1591834291;0,1067708333;0,247311828;0,2903225806;-0,05494901;-0,09152724
6314;DEUT4457.JSON;DEUT4457.JSON;1;1;1;1;0,97693282;6,5514
6315;DEUT4457.JSON;DEUT4458.JSON;0,4397898707;0;0,2903225806;0,5483870968;-0,00806452;-0,02950882
6316;DEUT4457.JSON;DEUT4459.JSON;0,6769755747;0,0071047957;0,3010752688;0,6021505376;-0,00735294;-0,02106632
6317;DEUT4457.JSON;DEUT4460.JSON;0,6075939895;0,0025706941;0,2795698925;0,5161290323;-0,01724152;-0,04106309
6318;DEUT4457.JSON;DEUT4461.JSON;0,546795977;0;0,3076923077;0,4792899408;-0,01629418;-0,03655813
6319;DEUT4457.JSON;DEUT4462.JSON;0,4652029454;0,1432291667;0,3440860215;0,5268817204;0,01847429;-0,01401219
6320;DEUT4457.JSON;DEUT4463.JSON;0,1785201149;0,0442708333;0,311827957;0,4838709677;-0,01111111;-0,03907762
6321;DEUT4457.JSON;DEUT4464.JSON;0,2929238506;0;0,2795698925;0,5376344086;-0,01470588;-0,04272772
6322;DEUT4457.JSON;DEUT4465.JSON;0,2881196121;0,0520833333;0,3655913978;0,5698924731;-0,01878004;-0,03078281
6323;DEUT4457.JSON;DEUT4466.JSON;0,3221718644;0,0063391442;0,31;0,55;-0,01098901;-0,02641009
6324;DEUT4457.JSON;DEUT4467.JSON;0,4562230603;0,1276041667;0,3655913978;0,5376344086;-0,00862069;-0,04888991
6325;DEUT4457.JSON;DEUT4468.JSON;0,2573635057;0,0815972222;0,2365591398;0,4408602151;0,03368382;0,04713955
6326;DEUT4457.JSON;DEUT4469.JSON;0,247575431;0,0260416667;0,311827957;0,5053763441;-0,0221309;-0,05635478
6327;DEUT4457.JSON;DEUT4470.JSON;0,1338002874;0,0051150895;0,3010752688;0,5053763441;-0,02936494;-0,05120525
6328;DEUT4457.JSON;DEUT4471.JSON;0,5344528257;0,0260047281;0,247311828;0,5268817204;-0,01136364;-0,03625019
6329;DEUT4457.JSON;DEUT4472.JSON;0,1948635057;0,0833333333;0,2688172043;0,4086021505;-0,04036534;-0,07368471
6330;DEUT4457.JSON;DEUT4473.JSON;0,4517331178;0,0755208333;0,3225806452;0,4731182796;-0,03109718;-0,0472216
6331;DEUT4457.JSON;DEUT4474.JSON;0,4094378592;0,0286458333;0,247311828;0,3440860215;-0,03333333;-0,05646527
6332;DEUT4457.JSON;DEUT4475.JSON;0,5984644397;0,0018248175;0,3225806452;0,4838709677;-0,0164847;-0,0269782
6333;DEUT4457.JSON;DEUT4476.JSON;0,3773796695;0,1067708333;0,3010752688;0,4301075269;-0,01136364;-0,0399864
6334;DEUT4457.JSON;DEUT4477.JSON;0,4446240421;0,0989583333;0,311827957;0,4731182796;-0,02222222;-0,04508179
6335;DEUT4457.JSON;DEUT4478.JSON;0,200101772;0,1067708333;0,2795698925;0,3548387097;-0,04680037;-0,1522392
6336;DEUT4457.JSON;DEUT4479.JSON;0,4911997126;0,0068389058;0,25;0,5769230769;-0,01098901;-0,02850917
6337;DEUT4457.JSON;DEUT4480.JSON;0,3038162084;0,0110497238;0,3367346939;0,5918367347;-0,01121022;-0,05243795
6338;DEUT4457.JSON;DEUT4481.JSON;0,4992816092;0,015625;0,2300884956;0,5309734513;-0,00549451;-0,02836387
6339;DEUT4457.JSON;DEUT4482.JSON;0,2960368774;0,1302083333;0,3225806452;0,4193548387;-0,02380952;-0,06061806
6340;DEUT4457.JSON;DEUT4483.JSON;0,5111550128;0,0047169811;0,3010752688;0,5268817204;-0,00694444;-0,02421712
6341;DEUT4457.JSON;DEUT4484.JSON;0,3343837078;0,0070546737;0,3267326733;0,5544554455;-0,00549451;-0,02214947
6342;DEUT4457.JSON;DEUT4485.JSON;0,3577885536;0,1484375;0,2688172043;0,3978494624;-0,04009793;-0,06754584
6343;DEUT4457.JSON;DEUT4486.JSON;0,269216954;0,0416666667;0,2580645161;0,4193548387;-0,02857143;-0,1044926
6344;DEUT4457.JSON;DEUT4487.JSON;0,3116319444;0,0989583333;0,2688172043;0,3978494624;-0,01428571;-0,20539562
6345;DEUT4457.JSON;DEUT4488.JSON;0,4457465278;0,0520833333;0,311827957;0,5483870968;-0,00892857;-0,12697184
6346;DEUT4457.JSON;DEUT4489.JSON;0,3063936782;0,1432291667;0,2795698925;0,376344086;-0,02857143;-0,09959064
6347;DEUT4457.JSON;DEUT4490.JSON;0,4502364703;0,0520833333;0,3333333333;0,5376344086;-0,01923077;-0,09524204
6348;DEUT4457.JSON;DEUT4491.JSON;0,3056453544;0,046875;0,2365591398;0,3978494624;-0,04278891;-0,095436
6349;DEUT4457.JSON;DEUT4492.JSON;0,4472431753;0,0177664975;0,3333333333;0,5376344086;-0,01785714;-0,08831535
6350;DEUT4457.JSON;DEUT4493.JSON;0,4502364703;0,0025510204;0,3333333333;0,5376344086;-0,00961538;-0,13693041
6351;DEUT4457.JSON;DEUT4494.JSON;0,4319025383;0,0074441687;0,3655913978;0,5376344086;-0,00892857;-0,12697184
6352;DEUT4457.JSON;DEUT4495.JSON;0,4272778975;0,1614583333;0,2688172043;0,4086021505;-0,01315789;-0,10623768
6353;DEUT4457.JSON;DEUT4496.JSON;0,4363924808;0,0169491525;0,3440860215;0,5591397849;-0,01851852;-0,091648
6354;DEUT4457.JSON;DEUT4497.JSON;0,3078903257;0,0442708333;0,2365591398;0,3978494624;-0,01388889;-0,1293383
